 FRQ,I,J,Aij,Bij
  0.1248000E+00,           6,           5,  0.2015789E+05, -0.2689348E+05
  0.1248000E+00,           6,           6,  0.2363584E+09,  0.1726505E+09
  0.1248000E+00,           1,           1,  0.1202791E+04,  0.1097372E+04
  0.1248000E+00,           1,           2,  0.1424495E-01,  0.6282649E+00
  0.1248000E+00,           1,           3,  0.2782314E+04,  0.1671750E+03
  0.1248000E+00,           1,           4,  0.1649390E+01, -0.2693416E+01
  0.1248000E+00,           1,           5,  0.5692426E+06,  0.4859649E+06
  0.1248000E+00,           1,           6,  0.4909065E+02,  0.4693761E+02
  0.1248000E+00,           2,           1,  0.8469455E+00,  0.2360288E+00
  0.1248000E+00,           2,           2,  0.3574117E+05,  0.4484988E+05
  0.1248000E+00,           2,           3, -0.3580691E+01,  0.6246534E+01
  0.1248000E+00,           2,           4, -0.9174289E+05, -0.1362562E+06
  0.1248000E+00,           2,           5,  0.1412861E+03, -0.1294011E+03
  0.1248000E+00,           2,           6,  0.7563502E+06,  0.6184866E+06
  0.1248000E+00,           3,           1,  0.2656579E+04,  0.5785070E+02
  0.1248000E+00,           3,           2,  0.5651105E+00, -0.5539611E+01
  0.1248000E+00,           3,           3,  0.9014185E+05,  0.5287195E+05
  0.1248000E+00,           3,           4,  0.1020509E+03,  0.9313943E+02
  0.1248000E+00,           3,           5,  0.2147649E+07,  0.1008512E+07
  0.1248000E+00,           3,           6,  0.5264230E+03, -0.7740171E+01
  0.1248000E+00,           4,           1, -0.5814505E+01, -0.3316136E+01
  0.1248000E+00,           4,           2, -0.8714614E+05, -0.1310600E+06
  0.1248000E+00,           4,           3,  0.2145351E+02, -0.7533109E+02
  0.1248000E+00,           4,           4,  0.4003959E+07,  0.1523299E+07
  0.1248000E+00,           4,           5,  0.1254771E+03, -0.1083724E+04
  0.1248000E+00,           4,           6,  0.8240538E+07,  0.5825267E+07
  0.1248000E+00,           5,           1,  0.5586826E+06,  0.4786852E+06
  0.1248000E+00,           5,           2, -0.3907841E+02,  0.2560781E+03
  0.1248000E+00,           5,           3,  0.2149318E+07,  0.1001043E+07
